area,city,description,external_id,extra_images_count,extra_is_approved,extra_is_shop,extra_published_on,extra_publisher_name,extra_state,extra_subcategory,image,price,source,title
Sahloul,Sousse,"🎯Opportunité de #vente à ne pas rater (Direct propriétaire) Je mets en #vente un très chic #appartement de type S+2 à Sahloul 4 RC , dans une résidence bien gardée et à proximité de toutes les commodités . D'une superficie de 113.5 m2 , l'appartement est composé d'un salon, une cuisine encastrée, 2 chambres à coucher , une salle de Bain , salle d'eau , une grande terrasse et un séchoir. ✅À résidence Athène 1 à Sahloul 4 Sousse ❌ Les prestations de l’appartement : ✅ Dressing ✅ Climatisation split ✅ Chauffage centrale ✅ Gaz de ville ✅ Gardiennage 24/24 et 7j/7 ✅ Surveiller par des caméras 🎥 ✅ 2 Ascenseurs 💰 Prix de l’ appartement+ place de parking sous-sol =295000 Dt 📲 Pour plus de renseignements contactez Tél : 51868653 NB ; Vente de particulier à particulier 0 % frais d'agence",695b792b8914daae51a67568,12,False,False,2026-01-05T08:41:15.000Z,Mohamed Ahmed,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/cd/cd4c3349-2e62-4b28-98ac-b075f77c2ffd,294997,tayara,فرصة ذهبية لامتلاك عقار فاخر في أحد أروع المواقع الساحلية
L Aouina,Tunis,"✨ *À louer – Superbe appartement S+2 à Laouina | Résidence Layel*✨ Nous vous proposons à la location un appartement S+2, situé au 7ᵉ étage d’une résidence calme et sécurisée. L’appartement est très lumineux, parfaitement aéré, fraîchement peint, propre et soigneusement entretenu, offrant un cadre de vie confortable, paisible et raffiné, idéal pour une famille. 🔹 *Composition :* • Un salon spacieux et lumineux • Une cuisine entièrement équipée • Un coin nuit indépendant, comprenant : • Deux chambres à coucher • Une salle de bain • Un WC séparé • Deux vérandas 🔥 *Chauffage central* *❄️ Deux climatiseurs* 🏢 *Résidence équipée de deux ascenseurs* 🚗 *Place de parking* privée, réservée à l’appartement. 📍 *Quartier résidentiel calme et sécurisé.* 📍 *Proche de toutes les commodités* (transports, commerces, services). 📍 *Appartement prêt à être habité immédiatement.* 💰*Loyer : 1 300 DT / mois + frais de syndic* 📞 Pour plus d’informations ou pour une visite, merci de nous contacter : *26 566 143*",695b7924a5f53ffb7c8ff96f,10,False,False,2026-01-05T08:41:08.000Z,Mohamed mehdi tebib,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/19/19a425a2-4c87-4a71-ac6f-3208cb45261d,1300,tayara,appartement à louer 
Ghazela,Ariana,"S+2 a louer a cite ghazella dans une immeuble privée , entré indépendant au 2eme étage avec un balcon pour plus d'information appeler 53876411",695b78ffa5f53ffb7c8ff957,7,False,False,2026-01-05T08:40:31.000Z,Ouarteni,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/61/61247077-0325-45ea-b936-ec2625a14907,758,tayara,A louer a ghazella
Mahdia,Mahdia,"‼️𝑵𝙊𝑼𝙑𝑬𝘼𝑼𝙏𝑬́‼️ 𝓣𝓮𝓻𝓻𝓪𝓲𝓷 𝓐𝓰𝓻𝓲𝓬𝓸𝓵𝓮 📍𝐁𝐞𝐤𝐚𝐥𝐭𝐚 𝐌𝐨𝐧𝐞𝐬𝐭𝐢𝐫 💥𝐑𝐞́𝐟𝐞́𝐫𝐞𝐧𝐜𝐞: ho27488 ✅Surface de terrain : 1 Hektar ✅85 oliviers +(50 petit) ✅Des arbres fruitiers 💰prix : 5000 d/ l'olivier ➡️𝗣𝗼𝘂𝗿 𝗽𝗹𝘂𝘀 𝗱'𝗶𝗻𝗳𝗼𝗿𝗺𝗮𝘁𝗶𝗼𝗻𝘀🧏‍♀️ 5𝟑6𝟗0𝟏6𝟗 , 𝘃𝗲𝘂𝗶𝗹𝗹𝗲𝘇 𝘃𝗶𝘀𝗶𝘁𝗲𝗿 𝗻𝗼𝘁𝗿𝗲 𝘀𝗶𝘁𝗲:👇👇 https://agencehana.tn/.../terrain-agricole-a-vendre-a.../",687a7c05d5464a896cafe461,9,False,True,2026-01-05T08:40:13.000Z,AGENCE EL HANA ORBI,2,60be84be50ab95b45b08a0a1,https://cdn.tayara.tn/ab/abdfc482-9e3a-4765-87fa-375405d337b3,5000,tayara,𝑻𝒆𝒓𝒓𝒂𝒊𝒏 𝑨𝒈𝒓𝒊𝒄𝒐𝒍𝒆 𝒂̀ 𝑽𝒆𝒏𝒅𝒓𝒆 𝒂̀ 𝒃𝒆𝒌𝒂𝒍𝒕𝒂 𝑴𝒐𝒏𝒆𝒔𝒕𝒊𝒓
Mahdia,Mahdia,"‼️𝒕𝒆𝒓𝒓𝒂𝒊𝒏 𝒂̀ 𝒗𝒆𝒏𝒅𝒓𝒆 ‼️ 📍𝒛𝙤𝒏𝙚 𝙩𝒐𝙪𝒓𝙞𝒔𝙩𝒊𝙦𝒖𝙚 𝙢𝒂𝙝𝒅𝙞𝒂 💥𝐑𝐞́𝐟𝐞́𝐫𝐞𝐧𝐜𝐞: ho26062 ✅sur la route principale ✅zone touristique ✅titré ✅ R +2 ✅front de mer ✅usage touristique pour hôtel ou maison d'hôte ✅Métrage : 3011 m² 💰prix : 1500 d /m² ➡️𝗣𝗼𝘂𝗿 𝗽𝗹𝘂𝘀 𝗱'𝗶𝗻𝗳𝗼𝗿𝗺𝗮𝘁𝗶𝗼𝗻𝘀🧏‍♀️ 5𝟑6𝟗0𝟏6𝟗 , 𝘃𝗲𝘂𝗶𝗹𝗹𝗲𝘇 𝘃𝗶𝘀𝗶𝘁𝗲𝗿 𝗻𝗼𝘁𝗿𝗲 𝘀𝗶𝘁𝗲:👇👇 https://agencehana.tn/.../terrain-r2-front-de-mer-a.../",673739753c20a99fb550b07b,1,False,True,2026-01-05T08:40:02.000Z,AGENCE EL HANA ORBI,2,60be84be50ab95b45b08a0a1,https://cdn.tayara.tn/ea/ea193033-0ce1-4329-ace1-d622f3db3eab,1500,tayara,𝒕𝒆𝒓𝒓𝒂𝒊𝒏 𝑹+2 𝒇𝒓𝒐𝒏𝒕 𝒅𝒆 𝒎𝒆𝒓 𝒂̀ 𝒖𝒔𝒂𝒈𝒆 𝒕𝒐𝒖𝒓𝒊𝒔𝒕𝒊𝒒𝒖𝒆 𝒑𝒐𝒖𝒓 𝒉𝒐̂𝒕𝒆𝒍
Mahdia,Mahdia,"‼️A#V𝐄N𝐃R𝐄 ‼️ #𝑴𝒂𝒊𝒔𝒐𝒏 #𝒂𝒓𝒂𝒃𝒆 📍𝒃𝙤𝒓𝙟 𝙚𝒓𝙧𝒂𝙨 𝙢𝒂𝙝𝒅𝙞𝒂 💥𝐑𝐞́𝐟𝐞́𝐫𝐞𝐧𝐜𝐞:ho28323 ✅ Proche de la plage ✅ Un patio 🏡 ✅ 3 chambres a coucher 🛌🛌🛏. ✅ Salon ✅ Une cuisine🍝 ✅ Salle de bain 🛁 ✅ ماجل ✅#métrage:200m² 💰#Prix: 430 mille dinars 💶💰 ➡️𝗣𝗼𝘂𝗿 𝗽𝗹𝘂𝘀 𝗱'𝗶𝗻𝗳𝗼𝗿𝗺𝗮𝘁𝗶𝗼𝗻𝘀 🧏‍♀️ 5𝟑6𝟗0𝟏6𝟗, 𝘃𝗲𝘂𝗶𝗹𝗹𝗲𝘇 𝘃𝗶𝘀𝗶𝘁𝗲𝗿 𝗻𝗼𝘁𝗿𝗲 𝘀𝗶𝘁𝗲:👇👇https://agencehana.tn/.../a-vendre-maison-arabe-a-borj.../",68e7987f53fa637575787d88,12,False,True,2026-01-05T08:39:44.000Z,AGENCE EL HANA ORBI,2,60be84bd50ab95b45b08a09d,https://cdn.tayara.tn/ee/ee8e46ff-aa2b-4340-9581-d2428cc32cc1,430000,tayara,𝒂̀ 𝒗𝒆𝒏𝒅𝒓𝒆 𝒎𝒂𝒊𝒔𝒐𝒏 𝒂𝒓𝒂𝒃𝒆 𝒂̀ 𝒃𝒐𝒓𝒋 𝒆𝒓𝒓𝒂𝒔 𝒎𝒂𝒉𝒅𝒊𝒂
Ettahrir,Tunis,"À VENDRE – VILLA S+4 AVEC JARDIN & GARAGE Cité El Tahrir Superieur– Emplacement d’angle (2 rues) Villa spacieuse sur un terrain de 425 m², avec 200 m² bâtis, comprenant : Grand salon lumineux (2 fenêtres + porte-fenêtre) 4 chambres avec placards Salle de bain + salle d’eau Cuisine équipée Cave + Garage Jardin + terrasse Double entrée Sondage + Installation de chauffage central Titre foncier bleu Quartier résidentiel calme Emplacement d’angle – excellente orientation et accessibilité Contactez Prestige ImmoDab : 53 300 244 / 53 300 420 WhatsApp : 53 300 420 Visite gratuite + Accompagnement juridique inclus",695b78c1a5f53ffb7c8ff947,12,False,True,2026-01-05T08:39:29.000Z,PRESTIGE IMMODAB,2,60be84bd50ab95b45b08a09d,https://cdn.tayara.tn/be/be5eefcf-4ce7-458d-9554-24621a61c92f,700000,tayara,À VENDRE – VILLA S+4 AVEC JARDIN  GARAGE  CAVE 
Ezzahra,Ben Arous,Offre de #Location: #appartement S+1 meublé 📍 Ezzahra loulija 💸Prix : 1200dt ⏰ : contactez nous pour le visiter gratuitement 📞 29757501,695b78a3cd04d08be755fec5,1,False,True,2026-01-05T08:38:59.000Z,La Méditerranée EZAHRA,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/ca/ca2f1973-e5ad-4594-8fc6-6deccd79db10,0,tayara,Appartement s+1 richement meublé   
Ezzahra,Ben Arous,"Cet étage de villa est situe dans un quartier calme et propre a Ezzahra ville . Il est compose d'un spacieux salon , une cuisine aménage . La partie nuit loge deux chambres a coucher, une salle de bain.",695b77b5a5f53ffb7c8ff8ce,2,False,True,2026-01-05T08:35:01.000Z,La Méditerranée EZAHRA,2,60be84bd50ab95b45b08a09d,https://cdn.tayara.tn/19/19f32954-e7eb-4d2d-9a39-cae8991790ce,750,tayara,Etage de villa s2 Ezzahra ville
Ben Arous,Ben Arous,À LOUER – OCCASION À SAISIR : USINE à Ben Arous Parfait pour vos projets industriels Emplacement stratégique – Zone industrielle de Ben Arous Superficie totale : 1 200 m² 1er étage Loyer : 5 000 DT / mois Visite gratuite Contactez-nous maintenant pour en profiter : 53 300 244 / 53 300 420 WhatsApp : 53 300 420/53 300 244,695b779a8914daae51a674d0,8,False,True,2026-01-05T08:34:34.000Z,PRESTIGE IMMODAB,2,60be84be50ab95b45b08a0a0,https://cdn.tayara.tn/13/1316149a-2957-412d-8773-901a355cfc9d,5000,tayara,À LOUER – USINE A BEN AROUS 1200 m² 1er étage
Medina Jedida,Ben Arous,À VENDRE – Fonds de commerce actif à Yasminette Emplacement premium : Route principale Yasminette – Nouvelle Médina Local prêt à exploiter – Affaire en pleine activité Prix attractif : 50 000 DT FC /Loyer 480dt /mois Visite gratuite + Consultation juridique offerte Contactez Prestige ImmoDab 53 300 244 / 53 300 420 WhatsApp : 53 300 420,695b7725a5f53ffb7c8ff893,2,False,True,2026-01-05T08:32:37.000Z,PRESTIGE IMMODAB,2,60be84be50ab95b45b08a0a0,https://cdn.tayara.tn/cb/cbd45776-24ba-498c-8036-3138889cc7d8,50000,tayara,À VENDRE – Fonds de commerce actif à Yasminette
Kélibia,Nabeul,"À vendre : Terrain + Maison inachevée à Karkouen, Kelibia Prix 350 000.000 DT Détails : • Superficie terrain : 1000 m² • Maison inachevée : 176 m² 🏡 أرض للبيع مع منزل غير مكتمل – شاطئ كركوان، قليبية 📍 على بُعد 50 متر فقط من البحر 🔹 مساحة الأرض: 1000 م² (الأبعاد: 50م × 20م) 🔹 منزل في طور البناء: 176 م² 💰 السعر: 350,000 دينار 📍 موقع استثنائي ⚖️ عملية البيع تتم بمرافقة قانونية من قبل محامٍ معتمد",695b768acd04d08be755fdfe,4,False,True,2026-01-05T08:30:02.000Z,PRESTIGE IMMODAB,2,60be84be50ab95b45b08a0a1,https://cdn.tayara.tn/ac/aca1d301-5ced-48fc-bbc3-5651154ac3bd,350000,tayara,"À vendre : Terrain + Maison inachevée à Karkouen, Kelibia /أرض للبيع مع منزل غير مكتمل "
L Aouina,Tunis,"Notre Agence Immobilière El Gesmi met à la vente appartement s+1 au 1ére étage haut standing dans une résidence gardée et sécurisé Située à : jardin laouina Compose de : 🏡salon 🏡Chambre à coucher 🏡 Cuisine agencée avec séchoir 🏡salle d'eau avec douche l'appartement est équipé par : 🏡chauffage central 🏡Climatiseur 🏡superficie:50m² prix de vente : 170.000MD si vous êtes intéressés, veuillez nous contacter pour plus d'info sur 25553867/24202901",69303dd4145e1617cbafede8,10,False,False,2026-01-05T08:23:12.000Z,GUESMI IMMO,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/ec/ecc2abef-f331-4d41-932a-6de47ce16b43,170000,tayara,appartement S+1 au 1ère étage jardin laouina 
L Aouina,Tunis,a louer s+1 meublé a laouina cite el wahat tel 90309018 | 51262715 | 55333750,6959a0478914daae51a5f690,8,False,True,2026-01-05T08:11:26.000Z,Capitalimmo,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/1b/1b8352e3-2038-473d-99a8-a70da7900f53,1200,tayara,a louer s+1 meublé a laouina cite el wahat
Mutuelleville,Tunis,"LAM 001 A louer à Mutuelle ville et à partir du 1er Octobre 2025, un bel étage de villa S+4 de haut standing situé dans un quartier résidentiel, calme et sécurisé. L’étage est composé d’un grand salon salle à manger, de 4 chambres à coucher, d’une belle cuisine meublée et équipée de four, plaque et hotte, d’une salle de bain, d’une salle d’eau avec cabine de douche, d’une grande terrasse et d’un garage pour 2 voitures. La villa est équipée de chauffage central et de climatiseurs dans toutes les chambres. Loyer 2100d/mois . Pour plus d’informations, merci de contacter notre Agence Immobilière au 27 256 257",695b6eb18914daae51a671bf,10,False,False,2026-01-05T07:56:33.000Z,Cyrine,2,60be84bd50ab95b45b08a09d,https://cdn.tayara.tn/e7/e72d0057-2421-489c-84b0-ac909755db24,2100,tayara,Etage de Villa  S+4 Mutuelleville
La Manouba,La Manouba,"💒💒𝑰𝒎𝒎𝒐 𝑬𝒛𝒆𝒎𝒛𝒎𝒊 💒💒 A̳ ̳V̳e̳n̳d̳r̳e̳ ̳T̳e̳r̳r̳a̳i̳n̳ ̳a̳u̳ ̳M̳a̳n̳o̳u̳b̳a̳ ✅Emplacement : Cité les Orangers dans un emplacement chic , calme et de bon voisinage ✅Superficie Totale : 271m² ✅Prix :1300dt le mètre 💻Notre équipe commerciale est à votre disposition pour vous assister dans le choix de votre demande ☎☎ 71 581 518☎☎ ☎☎ 28 623 456☎☎ ☎☎ 22 608 139☎☎",694bf9b88914daae51a0ca86,1,False,True,2026-01-05T07:56:13.000Z,Agence Immobilière Ezemzmi,2,60be84be50ab95b45b08a0a1,https://cdn.tayara.tn/5f/5f65bba3-f5c8-4578-9b99-fcf0e055a902,1300,tayara,A Vendre un Beau Terrain  à la Manouba Les Orangers 
Cité Ennasr 2,Ariana,a louer a ennasr2 apparemment s2 meublés très bien équiper emplacement idéal résistance calme et sécurités 2 chambres à coucher salon salle de bain cuisine équiper balcon clim wifi ext… place de parking prix 120 dinars par jours tel 25666888,68088af1c5beda2b51cda512,10,False,True,2026-01-05T07:45:44.000Z,casaplus,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/da/da8fab65-935a-442b-9463-f488c8b3b52b,120,tayara,s2 meublés ennasr
L Aouina,Tunis,A louer étage d villa s1 jardin aouina Prix 900d Contacter l agence immobilière gold carthage 50466466,695b6b978914daae51a670fb,9,False,False,2026-01-05T07:43:19.000Z,Akram akram,2,60be84bd50ab95b45b08a09d,https://cdn.tayara.tn/ad/adc602e8-b0c9-4623-86b5-d81a0c791011,900,tayara,S1 jardin aouina 
Sahloul,Sousse,"Agence Bili Immobilière vous propose Un luxueux appartement S+1 haut gamme haut standing pour location annuelle Référence : 8705 _____________ A louer un joli appartement s+1 est composé de: - Salon - une Chambre à coucher avec dressing - kitchinette ouverte sur le salon bien équipée aménagée - Salle d'eau (douche italienne) - Balcon Cet appartement s+1 est bien équipé de gaz de ville ,rideaux stores et climatiseur Situé dans une résidence calme et sécurisé située à sahloul 4 près de lycée sahloul 4 _____________ Prix: 850 dt compris syndic Pour plus d'infos contacter : 51 294 295 ou 50 653 615",694cef638914daae51a11eab,10,False,True,2026-01-05T07:15:47.000Z,Bili Immo,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/bc/bc45c0ae-b036-4b7b-8bc6-839e027eea60,850,tayara,un appartement s+1 haut gamme haut standing
tunis,tunis,ennasr homing met en vente un grand s+3 jamais habité au deuxiéme étage d'une résidence toute neuve sans ascenseur il se présente ainsi un grand salon lumineux qui donne sur un balcon vue dégagée salle d'eau invités cuisine équipée avec séchoir partie nuit suite parentale deux chambres à coucher avec dressing salle de bain place parking au sous sol,68df7c67e7035d31a40e1b59,7,False,True,2026-01-05T07:05:55.000Z,IMMOBILIERE ENNASR HOMING,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/dd/ddff41ca-27e7-4f3c-9885-37fcc1cc93d4,399999,tayara,vente el ghazela grand s+3 jamais habitée  2éme étage ss ascenseur  
Riadh Andalous,Ariana,"À vendre, une villa composée de deux étages entièrement indépendants, chacun avec une entrée séparée. Chaque niveau est configuré en S+4 (un salon + 4 chambres), offrant de vastes espaces de vie adaptés à une grande famille. La propriété offre une superficie bâtie de 280 m² sur un terrain de 440 m², avec un premier étage disposant également d’un sous-sol, ajoutant ainsi un espace supplémentaire idéal pour le rangement . Située dans un emplacement stratégique à Ariana, la villa est à proximité de toutes les commodités (commerces, écoles, transports), et notamment à quelques pas de l’hôpital Mahmoud El Matri.",695b62cba5f53ffb7c8ff2aa,7,False,False,2026-01-05T07:05:47.000Z,Abdelkefi,2,60be84bd50ab95b45b08a09d,https://cdn.tayara.tn/c8/c810ed72-34bb-4feb-99e2-404f60c5d81d,0,tayara,À vendre 
Ennasr,Ariana,ennasr homing met en location un s+4 dans une residence calme avec double ascenseur il se présente ainsi entreé salon en marbre blanc avec balcon et vue dégagée cuisine bien équipée sechoir avec agencement salle d'eau invités partie nuit une premiere chambre ou séjour suite parentale deux chambres avec dre'ssing salle de bain commune climlatisation et chaffage central place parking modalités de paiement un mois de loyer un mois de caution syndic 75dt commission de l'agence 1800dt,694a4e3ecd04d08be74f94b1,9,False,True,2026-01-05T07:03:11.000Z,IMMOBILIERE ENNASR HOMING,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/39/392cd947-60a9-48f0-a17a-c2e28479f541,1799,tayara,location ennasr2 s+4  haut standing  vue degagée 
Mornag,Ben Arous,"👉À #louer #usine de 1300 m2 idéale pour une activité industrielle ou pour stockage .Elle est située à Zaouia route de #Morneg 👉Caractéristiques : 📍Bureau de chef d'atelier ou de magasinier ( selon l'activité) 📍Administration à l'étage composée de 2 bureaux,sale de réunion, bureau de secrétariat, toilette et kitchenette 📍Deux grands espaces dont l'hauteur des bords est de 6m et de 8m au centre . 📍Cantine 📍Vestiaire+Toilettes 👉Pour tout complément d'informations contactez nous au 24 824 300",695b6166cd04d08be755f7f2,4,False,False,2026-01-05T06:59:50.000Z,MM IMMOBILIER,2,60be84be50ab95b45b08a0a0,https://cdn.tayara.tn/15/15d5aced-978a-48cc-889c-c9f922300aee,0,tayara,Usine à louer à Ezzaouia Morneg
Centre Ville Lafayette,Tunis,A louer un local sur deux étages (RDC mezzanine) pour usage bureautique en plein centre-ville sur artère principale à Lafayette d’une surface de 340 m2. Rénové il y a 3 ans le local est sur la route principale avec une façade vitrée offrant un taux de passage assez important Curieux et non sérieux s’abstenir et SVP PAS D’AGENCES. Le loyer indiqué est en Net hors retenu à la source et TVA et payable d’une façon trimestrielle. Loyer de 3000 DT,695b610fa5f53ffb7c8ff22c,3,False,False,2026-01-05T06:58:23.000Z,Particulier,2,60be84be50ab95b45b08a09f,https://cdn.tayara.tn/1f/1fe6d998-e1ed-42e4-ad94-3db5bab6fda7,3000,tayara,Local à usage bureautique à Lafayette de 340m2
tunis,tunis,"TERRAIN DE 3 822 M² DANS UNE ZONE AGRICOLE & URBAINE DERRIÈRE MENZEL BEN YAROU MAKKI AVEC 17 GRANDES ET PLISIEURS PETITES OLIVIERS , UN ACCEE DIRECT PRINCIPAL PIST-JADDA EN 2émé POSITION SUR LA ROUTE EL HAZEM - GUECHEINE - TIYANEST , TITRE BLEU EN COURS N° 72 K / EL MAY AUSSI STEG - SONEDE POSSIBLE POUR HABITATION , PLAN TOPOGRAPHIQUE , PRIX A DISCUTER . POSITION GOOGLE 33°48'24.7''N10° 54'36.7""E POSITION GPS 33.8068141 , 10.9102312 WhatsApp 26 107 164 Mail : amphora75@hotmail.com",69032865b756576ab40bc327,10,False,False,2026-01-05T06:43:53.000Z,DAHMANE,2,60be84be50ab95b45b08a0a1,https://cdn.tayara.tn/45/4526b473-3f09-45f1-a0aa-e74c01ba3dab,133500,tayara,TERRAIN 3 822 M² A  DJERBA  EL MAY 4175 
Tabarka,Jendouba,A louer par nuitée un studio appartement spacieux de 65 m2 équipée d'un lit de deux places et deux lits une place. Le studio contient une kitchinette et une grande salle de bain. Il est situé dans une résidence en plein centre ville de Tabarka. La résidence est gardée 24/24h.,695b37b3a5f53ffb7c8feecb,10,False,False,2026-01-05T04:01:55.000Z,Sofiene ,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/b7/b70deed4-def3-44ef-bbb5-e342197722c8,69,tayara,"Appartement vue sur mer, port et fort de Tabarka"
Raoued,Ariana,نهج شرم الشيخ فيها شهاده الملكيه حوالي 200 م يبعد عن الشاطيء 500م.محفوض بسور عالي. وراء محطه البنزين. . شهاده ملكيهwhatup +21692514533,695afcdfcd04d08be755eecd,5,False,False,2026-01-04T23:50:55.000Z,hamadi mannai,2,60be84be50ab95b45b08a0a1,https://cdn.tayara.tn/b3/b3905131-bf6e-472f-8c8a-c6aed7eba116,1234,tayara, Raouad terrain a vendre raouad
Nabeul,Nabeul,À louer un espace de 40m2 situé au 2eme étage à Nabeul centre,695aed96cd04d08be755ead0,9,False,False,2026-01-04T22:45:42.000Z,nour,2,60be84be50ab95b45b08a09f,https://cdn.tayara.tn/63/63e07193-0c23-4fee-b90b-1dd78d9cb1e9,123,tayara,À louer: usage commercial (boutique) ou bureau 
tunis,tunis,"Spacieuse maison au rez-de-chaussée comprenant un grand salon, trois chambres, deux salles de bain, ainsi qu’une vaste cuisine. Elle dispose également d’un grand garage, d’un jardin privé, de deux climatiseurs et d’un système de vidéosurveillance. Pissibilite Meublé ou non meublé, adéquoit jeune Famille, Expat ou collocation Femmes. Située dans un quartier calme et résidentiel, la maison est proche de toutes les commodités : commerces, écoles, transports et services (Aziza, Carrefour express, Mg, Esprit, technopole, mosqué, Géant, parc Nahli etc... ).",695adaa68914daae51a6580d,12,False,False,2026-01-04T21:24:54.000Z, Anonym användare,2,60be84bd50ab95b45b08a09d,https://cdn.tayara.tn/8a/8a74eda9-cd2b-46c3-bdcb-ffdce6489ba7,1500,tayara,Villa a louer grand S+3
Le Bardo,Tunis,Un s+1 a louer au bardo 20 mars pour étudiantes seulement ( 2 filles maximum),695ad9f0cd04d08be755e19b,8,False,False,2026-01-04T21:21:52.000Z,Fares,2,60be84be50ab95b45b08a0a3,https://cdn.tayara.tn/78/7807edda-2f27-4c04-9b1d-8ded139676c0,700,tayara,S+1 a louer (bardo)
Autres Villes,La Manouba,Terrains à vendre Bejawa Manouba 105m,695acfbdcd04d08be755dc3d,5,False,False,2026-01-04T20:38:21.000Z,walid zouaghi,2,60be84be50ab95b45b08a0a1,https://cdn.tayara.tn/3d/3d213088-e9c4-415a-9918-f8cfc5ee3120,0,tayara,Terrains à vendre Bejawa Manouba 105m 
Autres Villes,Ariana,دبو للكراء في رواد مساحتو300 متر مربع متوفر فيه الضو و الماء و فيه بيرو صغير و توالات صالح للتخزين او معمل او اللوح او مواد غذاءية او اي نشاط.. موقع ممتاز عالكياس و ٱمن ..للاستفسار الاتصال على رقم 58737166,695acb60a5f53ffb7c8fd47d,5,False,False,2026-01-04T20:19:44.000Z,Anonym användare,2,60be84be50ab95b45b08a0a0,https://cdn.tayara.tn/ef/ef1fbaba-ac65-4aca-b7b8-52229c929d01,0,tayara,دبو للكراء في رواد .. dépôt alouer
Sahloul,Sousse,"Appartement à louer au 4eme étage situé à sahloul près de planet food contenant 2 chambres, 1 cuisine, 1 salon et un salle de bain",695ac9f6cd04d08be755d988,3,False,False,2026-01-04T20:13:42.000Z,Fadhila,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/7b/7b659239-158b-4214-b7cf-2843443d4d26,620,tayara,Appartement à louer
Jemmal,Monastir,"À vendre terrain situé en plein centre-ville de Jammel en face de la délégation et de la cour de justice. قطعة أرض في وسط المدينة في جمال قبالة مقر المعتمدية و المحكمة Coordonnées GPS: 35°37'31.4""N 10°45'44.6""E Lien Google Maps: https://maps.app.goo.gl/us8vDwu2wWY3L9Bp6 Surface: 473 m² Prix du m²: 1150 dt",695ac8b9cd04d08be755d8ea,1,False,False,2026-01-04T20:08:25.000Z,Utilisateur Tayara,2,60be84be50ab95b45b08a0a1,https://cdn.tayara.tn/c5/c537719b-16aa-479c-81b3-09192771fecd,1150,tayara,Terrain centre ville Jammel
Raoued,Ariana,"Découvrez ce superbe appartement tout confort, situé en bord de mer avec accès direct à la plage. Idéalement placé proche de La Marsa et Gammarth, et à seulement 15 minutes de l’aéroport Tunis-Carthage, cet hébergement vous garantit un séjour pratique et relaxant. whatsapp (00 33 6 51 49 07 83 ) ou Par email( happydeco0606@gmail.com)",695ac782cd04d08be755d85c,8,False,False,2026-01-04T20:03:14.000Z,saby,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/d0/d008079d-60c3-454c-a0af-a5393ecc63b4,250,tayara,Appartement Vue mer Proche La Marsa Gamarth
Ariana Essoughra,Ariana,للبيع قطعة ارض في أريانة الصغرى صالحة للبناء و مجهزة بكل المرافق، الطريق المعبد، الصرف الصحي، الماء، الكهرباء، الهاتف و الانترنات المساحة : 235مم تبعد 300متر على بلدية اريانة الصغري و قريبة من كل المرافق الثمن 895 دينار للمتر الواحد الهاتف 51769860 واتصاب على نفس الرقم.,695ac6c58914daae51a64e18,1,False,False,2026-01-04T20:00:05.000Z,Nassour,2,60be84be50ab95b45b08a0a1,https://cdn.tayara.tn/c9/c90f8a46-4d48-4e4b-bf23-275d865e0373,895,tayara,قطعة ارض في أريانة الصغرى مساحتها 235مم
Médenine Nord,Médenine,فرصة للبيع عقار تجاري وسكنى في وسط مدنين يفتح على طريق قابس فيه حوانت وديار تيتر فردي البيع كامل العقار الاتصال بالمالك على الرقم 97622191,695ac5b08914daae51a64d98,1,False,False,2026-01-04T19:55:28.000Z,anonyme anonyme,2,60be84be50ab95b45b08a0a0,https://cdn.tayara.tn/2a/2af8706e-d9d1-4ea0-8907-f15e4939a8b5,0,tayara,فرصة بيع عقار تجاري
