DATE_TRIM;ANNEE;TRIMESTRE;GOUVERNORAT;REGION_INS;CODE_GOV;PRIX_M2_MEDIAN;PRIX_M2_APPT;PRIX_M2_MAISON;PRIX_M2_TERRAIN;IPIM_NATIONAL;IPIM_REGIONAL;GAP_INTERPOLE;PRIX_M2_MEDIAN_LAG1;PRIX_M2_MEDIAN_LAG4;PRIX_M2_MEDIAN_VAR_QOQ;PRIX_M2_MEDIAN_VAR_YOY;IPIM_REGIONAL_LAG1;IPIM_REGIONAL_LAG4;IPIM_REGIONAL_VAR_QOQ;IPIM_REGIONAL_VAR_YOY;TAUX_DIRECTEUR_BCT;IPC_MATERIAUX_CONSTR;TAUX_INFLATION;POPULATION;LITTORAL;TOURISTIQUE;SOURCE_PRIX;BVMT_CLOTURE_MOY;BVMT_VOLUME_TOT;BVMT_CAPITAUX_TOT;BVMT_NB_SEANCES
2023-04-01;2023;2;Siliana;Zaghouan/Bizerte/NO;34;574.0;620.0;499.0;356.0;256.6666666666667;133.46666666666667;1;568.0;551.0;0.0106;0.0417;129.33555555555557;116.94222222222223;0.0319;0.1413;8.0;11.2;9.3;225740;0;0;marche_estime;;;;
2023-07-01;2023;3;Siliana;Zaghouan/Bizerte/NO;34;601.0;649.0;523.0;373.0;264.6111111111111;137.5977777777778;1;574.0;552.0;0.047;0.0888;133.46666666666667;121.07333333333334;0.031;0.1365;8.0;11.2;9.3;225740;0;0;marche_estime;;;;
2023-10-01;2023;4;Siliana;Zaghouan/Bizerte/NO;34;602.0;650.0;524.0;373.0;272.55555555555554;141.7288888888889;1;601.0;565.0;0.0017;0.0655;137.5977777777778;125.20444444444445;0.03;0.132;8.0;11.2;9.3;225740;0;0;marche_estime;;;;
2024-01-01;2024;1;Siliana;Zaghouan/Bizerte/NO;34;591.0;638.0;514.0;366.0;280.5;145.86;0;602.0;568.0;-0.0183;0.0405;141.7288888888889;129.33555555555557;0.0291;0.1278;7.5;8.1;7.0;225740;0;0;marche_estime;;;;
2024-04-01;2024;2;Siliana;Zaghouan/Bizerte/NO;34;618.0;667.0;538.0;383.0;287.3;149.4;0;591.0;574.0;0.0457;0.0767;145.86;133.46666666666667;0.0243;0.1194;7.5;8.1;7.0;225740;0;0;marche_estime;;;;
2024-07-01;2024;3;Siliana;Zaghouan/Bizerte/NO;34;620.0;670.0;539.0;384.0;293.1;152.41;0;618.0;601.0;0.0032;0.0316;149.4;137.5977777777778;0.0201;0.1076;7.5;8.1;7.0;225740;0;0;marche_estime;;;;
2024-10-01;2024;4;Siliana;Zaghouan/Bizerte/NO;34;631.0;681.0;549.0;391.0;299.8;155.9;0;620.0;602.0;0.0177;0.0482;152.41;141.7288888888889;0.0229;0.1;7.5;8.1;7.0;225740;0;0;marche_estime;;;;
2025-01-01;2025;1;Siliana;Zaghouan/Bizerte/NO;34;645.0;697.0;561.0;400.0;308.2;160.26;0;631.0;591.0;0.0222;0.0914;155.9;145.86;0.028;0.0987;7.0;6.5;5.8;225740;0;0;marche_estime;;;;
2025-04-01;2025;2;Siliana;Zaghouan/Bizerte/NO;34;640.0;691.0;557.0;397.0;315.0;163.8;0;645.0;618.0;-0.0078;0.0356;160.26;149.4;0.0221;0.0964;7.0;6.5;5.8;225740;0;0;marche_estime;;;;
2025-07-01;2025;3;Siliana;Zaghouan/Bizerte/NO;34;;;;;243.33333333333331;163.8;0;640.0;620.0;;;163.8;152.41;0.0;0.0747;;;;225740;0;0;;;;;
2025-10-01;2025;4;Siliana;Zaghouan/Bizerte/NO;34;;;;;171.66666666666666;163.8;0;;631.0;;;163.8;155.9;0.0;0.0507;;;;225740;0;0;;;;;
2015-01-01;2015;1;Sousse;Nabeul/Sousse/Mahdia/Mon;41;1444.0;1560.0;1256.0;895.0;100.0;98.0;0;;;;;;;;;4.25;3.2;4.9;674971;1;1;marche_estime;6.0;21276.0;678636.46;60.0
2015-04-01;2015;2;Sousse;Nabeul/Sousse/Mahdia/Mon;41;1470.0;1588.0;1279.0;911.0;103.2;101.14;0;1444.0;;0.018;;98.0;;0.032;;4.25;3.2;4.9;674971;1;1;marche_estime;6.102;5129.0;749485.34;61.0
2015-07-01;2015;3;Sousse;Nabeul/Sousse/Mahdia/Mon;41;1482.0;1601.0;1289.0;919.0;105.1;103.0;0;1470.0;;0.0082;;101.14;;0.0184;;4.25;3.2;4.9;674971;1;1;marche_estime;6.206;4596.0;35991.65;59.0
2015-10-01;2015;4;Sousse;Nabeul/Sousse/Mahdia/Mon;41;1565.0;1690.0;1362.0;970.0;107.8;105.64;0;1482.0;;0.056;;103.0;;0.0256;;4.25;3.2;4.9;674971;1;1;marche_estime;6.312;7811.0;523797.33;58.0
2016-01-01;2016;1;Sousse;Nabeul/Sousse/Mahdia/Mon;41;1567.0;1692.0;1363.0;972.0;109.4;107.21;0;1565.0;1444.0;0.0013;0.0852;105.64;98.0;0.0149;0.094;4.25;3.8;3.7;674971;1;1;marche_estime;6.42;5052.0;631785.58;60.0
2016-04-01;2016;2;Sousse;Nabeul/Sousse/Mahdia/Mon;41;1596.0;1724.0;1389.0;990.0;112.6;110.35;0;1567.0;1470.0;0.0185;0.0857;107.21;101.14;0.0293;0.0911;4.25;3.8;3.7;674971;1;1;marche_estime;6.53;1271.0;86630.68;55.0
2016-07-01;2016;3;Sousse;Nabeul/Sousse/Mahdia/Mon;41;1599.0;1727.0;1391.0;991.0;114.3;112.01;0;1596.0;1482.0;0.0019;0.0789;110.35;103.0;0.015;0.0875;4.25;3.8;3.7;674971;1;1;marche_estime;6.641;4475.0;1894985.08;64.0
2016-10-01;2016;4;Sousse;Nabeul/Sousse/Mahdia/Mon;41;1622.0;1752.0;1411.0;1006.0;116.9;114.56;0;1599.0;1565.0;0.0144;0.0364;112.01;105.64;0.0228;0.0844;4.25;3.8;3.7;674971;1;1;marche_estime;6.754;712.0;311328.69;63.0
2017-01-01;2017;1;Sousse;Nabeul/Sousse/Mahdia/Mon;41;1670.0;1804.0;1453.0;1035.0;118.7;116.33;0;1622.0;1567.0;0.0296;0.0657;114.56;107.21;0.0155;0.0851;5.0;5.1;5.3;674971;1;1;marche_estime;6.869;2458.0;133085.68;56.0
2017-04-01;2017;2;Sousse;Nabeul/Sousse/Mahdia/Mon;41;1683.0;1818.0;1464.0;1043.0;121.5;119.07;0;1670.0;1596.0;0.0078;0.0545;116.33;110.35;0.0236;0.079;5.0;5.1;5.3;674971;1;1;marche_estime;6.987;2591.0;29520.07;61.0
2017-07-01;2017;3;Sousse;Nabeul/Sousse/Mahdia/Mon;41;1723.0;1861.0;1499.0;1068.0;124.1;121.62;0;1683.0;1599.0;0.0238;0.0775;119.07;112.01;0.0214;0.0858;5.0;5.1;5.3;674971;1;1;marche_estime;7.106;3510.0;579616.42;61.0
2017-10-01;2017;4;Sousse;Nabeul/Sousse/Mahdia/Mon;41;1770.0;1912.0;1540.0;1097.0;127.3;124.75;0;1723.0;1622.0;0.0273;0.0912;121.62;114.56;0.0257;0.0889;5.0;5.1;5.3;674971;1;1;marche_estime;7.227;12374.0;1303761.53;57.0
2018-01-01;2018;1;Sousse;Nabeul/Sousse/Mahdia/Mon;41;1777.0;1919.0;1546.0;1102.0;130.2;127.6;0;1770.0;1670.0;0.004;0.0641;124.75;116.33;0.0228;0.0969;6.75;7.2;7.3;674971;1;1;marche_estime;7.35;166.0;64035.25;59.0
2018-04-01;2018;2;Sousse;Nabeul/Sousse/Mahdia/Mon;41;1869.0;2019.0;1626.0;1159.0;138.7;135.93;0;1777.0;1683.0;0.0518;0.1105;127.6;119.07;0.0653;0.1416;6.75;7.2;7.3;674971;1;1;marche_estime;7.476;213.0;337698.48;59.0
2018-07-01;2018;3;Sousse;Nabeul/Sousse/Mahdia/Mon;41;1870.0;2020.0;1627.0;1159.0;141.9;139.06;0;1869.0;1723.0;0.0005;0.0853;135.93;121.62;0.023;0.1434;6.75;7.2;7.3;674971;1;1;marche_estime;7.603;2185.0;386571.71;60.0
2018-10-01;2018;4;Sousse;Nabeul/Sousse/Mahdia/Mon;41;1922.0;2076.0;1672.0;1192.0;145.6;142.69;0;1870.0;1770.0;0.0278;0.0859;139.06;124.75;0.0261;0.1438;6.75;7.2;7.3;674971;1;1;marche_estime;7.733;5794.0;472539.07;59.0
2019-01-01;2019;1;Sousse;Nabeul/Sousse/Mahdia/Mon;41;1920.0;2074.0;1670.0;1190.0;148.4;145.43;0;1922.0;1777.0;-0.001;0.0805;142.69;127.6;0.0192;0.1397;7.75;6.4;6.7;674971;1;1;marche_estime;7.865;2002.0;554187.59;59.0
2019-04-01;2019;2;Sousse;Nabeul/Sousse/Mahdia/Mon;41;1955.0;2111.0;1701.0;1212.0;156.4;153.27;0;1920.0;1869.0;0.0182;0.046;145.43;135.93;0.0539;0.1276;7.75;6.4;6.7;674971;1;1;marche_estime;7.999;23212.0;649213.6;64.0
2019-07-01;2019;3;Sousse;Nabeul/Sousse/Mahdia/Mon;41;2025.0;2187.0;1762.0;1256.0;159.8;156.6;0;1955.0;1870.0;0.0358;0.0829;153.27;139.06;0.0217;0.1261;7.75;6.4;6.7;674971;1;1;marche_estime;8.135;1153.0;1853646.28;56.0
2019-10-01;2019;4;Sousse;Nabeul/Sousse/Mahdia/Mon;41;2053.0;2217.0;1786.0;1273.0;162.1;158.86;0;2025.0;1922.0;0.0138;0.0682;156.6;142.69;0.0144;0.1133;7.75;6.4;6.7;674971;1;1;marche_estime;8.274;7185.0;116368.1;61.0
2020-01-01;2020;1;Sousse;Nabeul/Sousse/Mahdia/Mon;41;2101.0;2269.0;1828.0;1303.0;164.7;161.41;0;2053.0;1920.0;0.0234;0.0943;158.86;145.43;0.0161;0.1099;6.25;5.8;5.6;674971;1;1;marche_estime;8.415;8403.0;155505.12;60.0
2020-04-01;2020;2;Sousse;Nabeul/Sousse/Mahdia/Mon;41;2133.0;2304.0;1856.0;1322.0;166.7;163.37;0;2101.0;1955.0;0.0152;0.091;161.41;153.27;0.0121;0.0659;6.25;5.8;5.6;674971;1;1;marche_estime;8.559;7921.0;313909.73;59.0
2020-07-01;2020;3;Sousse;Nabeul/Sousse/Mahdia/Mon;41;2205.0;2381.0;1918.0;1367.0;176.7;173.17;0;2133.0;2025.0;0.0338;0.0889;163.37;156.6;0.06;0.1058;6.25;5.8;5.6;674971;1;1;marche_estime;8.705;2175.0;196957.71;60.0
2020-10-01;2020;4;Sousse;Nabeul/Sousse/Mahdia/Mon;41;2194.0;2370.0;1909.0;1360.0;183.9;180.22;0;2205.0;2053.0;-0.005;0.0687;173.17;158.86;0.0407;0.1345;6.25;5.8;5.6;674971;1;1;marche_estime;8.853;8910.0;385464.75;58.0
2021-01-01;2021;1;Sousse;Nabeul/Sousse/Mahdia/Mon;41;2286.0;2469.0;1989.0;1417.0;196.8;192.86;0;2194.0;2101.0;0.0419;0.0881;180.22;161.41;0.0701;0.1948;6.25;9.1;6.0;674971;1;1;marche_estime;9.004;3559.0;180078.0;63.0
2021-04-01;2021;2;Sousse;Nabeul/Sousse/Mahdia/Mon;41;2273.0;2455.0;1978.0;1409.0;209.8;205.6;0;2286.0;2133.0;-0.0057;0.0656;192.86;163.37;0.0661;0.2585;6.25;9.1;6.0;674971;1;1;marche_estime;9.158;2679.0;29438.73;55.0
2021-07-01;2021;3;Sousse;Nabeul/Sousse/Mahdia/Mon;41;2291.0;2474.0;1993.0;1420.0;202.1;198.06;0;2273.0;2205.0;0.0079;0.039;205.6;173.17;-0.0367;0.1437;6.25;9.1;6.0;674971;1;1;marche_estime;9.314;11312.0;287860.67;63.0
2021-10-01;2021;4;Sousse;Nabeul/Sousse/Mahdia/Mon;41;2390.0;2581.0;2079.0;1482.0;209.0;204.82;0;2291.0;2194.0;0.0432;0.0893;198.06;180.22;0.0341;0.1365;6.25;9.1;6.0;674971;1;1;marche_estime;9.473;1289.0;280231.91;59.0
2022-01-01;2022;1;Sousse;Nabeul/Sousse/Mahdia/Mon;41;2403.0;2595.0;2091.0;1490.0;216.94444444444446;212.60555555555555;1;2390.0;2286.0;0.0054;0.0512;204.82;192.86;0.038;0.1024;7.25;14.3;8.3;674971;1;1;marche_estime;9.635;2080.0;193774.17;56.0
2022-04-01;2022;2;Sousse;Nabeul/Sousse/Mahdia/Mon;41;2499.0;2699.0;2174.0;1549.0;224.88888888888889;220.39111111111112;1;2403.0;2273.0;0.04;0.0994;212.60555555555555;205.6;0.0366;0.0719;7.25;14.3;8.3;674971;1;1;marche_estime;9.799;10139.0;342007.37;57.0
2022-07-01;2022;3;Sousse;Nabeul/Sousse/Mahdia/Mon;41;2498.0;2698.0;2173.0;1549.0;232.83333333333334;228.17666666666665;1;2499.0;2291.0;-0.0004;0.0904;220.39111111111112;198.06;0.0353;0.1521;7.25;14.3;8.3;674971;1;1;marche_estime;9.966;22170.0;360110.4;57.0
2022-10-01;2022;4;Sousse;Nabeul/Sousse/Mahdia/Mon;41;2566.0;2771.0;2232.0;1591.0;240.77777777777777;235.9622222222222;1;2498.0;2390.0;0.0272;0.0736;228.17666666666665;204.82;0.0341;0.152;7.25;14.3;8.3;674971;1;1;marche_estime;10.136;5655.0;46342.08;62.0
2023-01-01;2023;1;Sousse;Nabeul/Sousse/Mahdia/Mon;41;2609.0;2818.0;2270.0;1618.0;248.72222222222223;243.74777777777777;1;2566.0;2403.0;0.0168;0.0857;235.9622222222222;212.60555555555555;0.033;0.1465;8.0;11.2;9.3;674971;1;1;marche_estime;10.309;7890.0;136049.54;62.0
2023-04-01;2023;2;Sousse;Nabeul/Sousse/Mahdia/Mon;41;2683.0;2898.0;2334.0;1663.0;256.6666666666667;251.53333333333333;1;2609.0;2499.0;0.0284;0.0736;243.74777777777777;220.39111111111112;0.0319;0.1413;8.0;11.2;9.3;674971;1;1;marche_estime;10.485;25953.0;529859.15;57.0
2023-07-01;2023;3;Sousse;Nabeul/Sousse/Mahdia/Mon;41;2683.0;2898.0;2334.0;1663.0;264.6111111111111;259.31888888888886;1;2683.0;2498.0;0.0;0.0741;251.53333333333333;228.17666666666665;0.031;0.1365;8.0;11.2;9.3;674971;1;1;marche_estime;10.664;884.0;11927.94;61.0
2023-10-01;2023;4;Sousse;Nabeul/Sousse/Mahdia/Mon;41;2761.0;2982.0;2402.0;1712.0;272.55555555555554;267.1044444444444;1;2683.0;2566.0;0.0291;0.076;259.31888888888886;235.9622222222222;0.03;0.132;8.0;11.2;9.3;674971;1;1;marche_estime;10.846;3789.0;395336.23;61.0
2024-01-01;2024;1;Sousse;Nabeul/Sousse/Mahdia/Mon;41;2786.0;3009.0;2424.0;1727.0;280.5;274.89;0;2761.0;2609.0;0.0091;0.0678;267.1044444444444;243.74777777777777;0.0291;0.1278;7.5;8.1;7.0;674971;1;1;marche_estime;11.031;1727.0;313197.88;57.0
2024-04-01;2024;2;Sousse;Nabeul/Sousse/Mahdia/Mon;41;2839.0;3066.0;2470.0;1760.0;287.3;281.55;0;2786.0;2683.0;0.019;0.0581;274.89;251.53333333333333;0.0242;0.1193;7.5;8.1;7.0;674971;1;1;marche_estime;11.219;2931.0;295082.04;63.0
2024-07-01;2024;3;Sousse;Nabeul/Sousse/Mahdia/Mon;41;2911.0;3144.0;2533.0;1805.0;293.1;287.24;0;2839.0;2683.0;0.0254;0.085;281.55;259.31888888888886;0.0202;0.1077;7.5;8.1;7.0;674971;1;1;marche_estime;11.41;11426.0;118854.74;59.0
2024-10-01;2024;4;Sousse;Nabeul/Sousse/Mahdia/Mon;41;2944.0;3180.0;2561.0;1825.0;299.8;293.8;0;2911.0;2761.0;0.0113;0.0663;287.24;267.1044444444444;0.0228;0.0999;7.5;8.1;7.0;674971;1;1;marche_estime;11.605;19710.0;78468.3;62.0
2025-01-01;2025;1;Sousse;Nabeul/Sousse/Mahdia/Mon;41;3037.0;3280.0;2642.0;1883.0;308.2;302.04;0;2944.0;2786.0;0.0316;0.0901;293.8;274.89;0.028;0.0988;7.0;6.5;5.8;674971;1;1;marche_estime;11.803;3482.0;86539.03;62.0
2025-04-01;2025;2;Sousse;Nabeul/Sousse/Mahdia/Mon;41;3071.0;3317.0;2672.0;1904.0;315.0;308.7;0;3037.0;2839.0;0.0112;0.0817;302.04;281.55;0.0221;0.0964;7.0;6.5;5.8;674971;1;1;marche_estime;12.004;6003.0;189146.83;61.0
2025-07-01;2025;3;Sousse;Nabeul/Sousse/Mahdia/Mon;41;;;;;243.33333333333331;308.7;0;3071.0;2911.0;;;308.7;287.24;0.0;0.0747;;;;674971;1;1;;;;;
2025-10-01;2025;4;Sousse;Nabeul/Sousse/Mahdia/Mon;41;;;;;171.66666666666666;308.7;0;;2944.0;;;308.7;293.8;0.0;0.0507;;;;674971;1;1;;;;;
2015-01-01;2015;1;Tataouine;Sfax/Centre-Est/Sud;82;249.0;269.0;217.0;154.0;100.0;72.0;0;;;;;;;;;4.25;3.2;4.9;152761;0;0;marche_estime;;;;
2015-04-01;2015;2;Tataouine;Sfax/Centre-Est/Sud;82;252.0;272.0;219.0;156.0;103.2;74.3;0;249.0;;0.012;;72.0;;0.0319;;4.25;3.2;4.9;152761;0;0;marche_estime;;;;
2015-07-01;2015;3;Tataouine;Sfax/Centre-Est/Sud;82;256.0;276.0;223.0;159.0;105.1;75.67;0;252.0;;0.0159;;74.3;;0.0184;;4.25;3.2;4.9;152761;0;0;marche_estime;;;;
2015-10-01;2015;4;Tataouine;Sfax/Centre-Est/Sud;82;255.0;275.0;222.0;158.0;107.8;77.62;0;256.0;;-0.0039;;75.67;;0.0258;;4.25;3.2;4.9;152761;0;0;marche_estime;;;;
2016-01-01;2016;1;Tataouine;Sfax/Centre-Est/Sud;82;268.0;289.0;233.0;166.0;109.4;78.77;0;255.0;249.0;0.051;0.0763;77.62;72.0;0.0148;0.094;4.25;3.8;3.7;152761;0;0;marche_estime;;;;
2016-04-01;2016;2;Tataouine;Sfax/Centre-Est/Sud;82;266.0;287.0;231.0;165.0;112.6;81.07;0;268.0;252.0;-0.0075;0.0556;78.77;74.3;0.0292;0.0911;4.25;3.8;3.7;152761;0;0;marche_estime;;;;
2016-07-01;2016;3;Tataouine;Sfax/Centre-Est/Sud;82;269.0;291.0;234.0;167.0;114.3;82.3;0;266.0;256.0;0.0113;0.0508;81.07;75.67;0.0152;0.0876;4.25;3.8;3.7;152761;0;0;marche_estime;;;;
2016-10-01;2016;4;Tataouine;Sfax/Centre-Est/Sud;82;281.0;303.0;244.0;174.0;116.9;84.17;0;269.0;255.0;0.0446;0.102;82.3;77.62;0.0227;0.0844;4.25;3.8;3.7;152761;0;0;marche_estime;;;;
2017-01-01;2017;1;Tataouine;Sfax/Centre-Est/Sud;82;275.0;297.0;239.0;170.0;118.7;85.46;0;281.0;268.0;-0.0214;0.0261;84.17;78.77;0.0153;0.0849;5.0;5.1;5.3;152761;0;0;marche_estime;;;;
2017-04-01;2017;2;Tataouine;Sfax/Centre-Est/Sud;82;286.0;309.0;249.0;177.0;121.5;87.48;0;275.0;266.0;0.04;0.0752;85.46;81.07;0.0236;0.0791;5.0;5.1;5.3;152761;0;0;marche_estime;;;;
2017-07-01;2017;3;Tataouine;Sfax/Centre-Est/Sud;82;290.0;313.0;252.0;180.0;124.1;89.35;0;286.0;269.0;0.014;0.0781;87.48;82.3;0.0214;0.0857;5.0;5.1;5.3;152761;0;0;marche_estime;;;;
2017-10-01;2017;4;Tataouine;Sfax/Centre-Est/Sud;82;297.0;321.0;258.0;184.0;127.3;91.66;0;290.0;281.0;0.0241;0.0569;89.35;84.17;0.0259;0.089;5.0;5.1;5.3;152761;0;0;marche_estime;;;;
2018-01-01;2018;1;Tataouine;Sfax/Centre-Est/Sud;82;302.0;326.0;263.0;187.0;130.2;93.74;0;297.0;275.0;0.0168;0.0982;91.66;85.46;0.0227;0.0969;6.75;7.2;7.3;152761;0;0;marche_estime;;;;
2018-04-01;2018;2;Tataouine;Sfax/Centre-Est/Sud;82;299.0;323.0;260.0;185.0;138.7;99.86;0;302.0;286.0;-0.0099;0.0455;93.74;87.48;0.0653;0.1415;6.75;7.2;7.3;152761;0;0;marche_estime;;;;
2018-07-01;2018;3;Tataouine;Sfax/Centre-Est/Sud;82;310.0;335.0;270.0;192.0;141.9;102.17;0;299.0;290.0;0.0368;0.069;99.86;89.35;0.0231;0.1435;6.75;7.2;7.3;152761;0;0;marche_estime;;;;
2018-10-01;2018;4;Tataouine;Sfax/Centre-Est/Sud;82;314.0;339.0;273.0;195.0;145.6;104.83;0;310.0;297.0;0.0129;0.0572;102.17;91.66;0.026;0.1437;6.75;7.2;7.3;152761;0;0;marche_estime;;;;
2019-01-01;2019;1;Tataouine;Sfax/Centre-Est/Sud;82;326.0;352.0;284.0;202.0;148.4;106.85;0;314.0;302.0;0.0382;0.0795;104.83;93.74;0.0193;0.1399;7.75;6.4;6.7;152761;0;0;marche_estime;;;;
2019-04-01;2019;2;Tataouine;Sfax/Centre-Est/Sud;82;327.0;353.0;284.0;203.0;156.4;112.61;0;326.0;299.0;0.0031;0.0936;106.85;99.86;0.0539;0.1277;7.75;6.4;6.7;152761;0;0;marche_estime;;;;
2019-07-01;2019;3;Tataouine;Sfax/Centre-Est/Sud;82;329.0;355.0;286.0;204.0;159.8;115.06;0;327.0;310.0;0.0061;0.0613;112.61;102.17;0.0218;0.1262;7.75;6.4;6.7;152761;0;0;marche_estime;;;;
2019-10-01;2019;4;Tataouine;Sfax/Centre-Est/Sud;82;330.0;356.0;287.0;205.0;162.1;116.71;0;329.0;314.0;0.003;0.051;115.06;104.83;0.0143;0.1133;7.75;6.4;6.7;152761;0;0;marche_estime;;;;
2020-01-01;2020;1;Tataouine;Sfax/Centre-Est/Sud;82;332.0;359.0;289.0;206.0;164.7;118.58;0;330.0;326.0;0.0061;0.0184;116.71;106.85;0.016;0.1098;6.25;5.8;5.6;152761;0;0;marche_estime;;;;
2020-04-01;2020;2;Tataouine;Sfax/Centre-Est/Sud;82;340.0;367.0;296.0;211.0;166.7;120.02;0;332.0;327.0;0.0241;0.0398;118.58;112.61;0.0121;0.0658;6.25;5.8;5.6;152761;0;0;marche_estime;;;;
2020-07-01;2020;3;Tataouine;Sfax/Centre-Est/Sud;82;346.0;374.0;301.0;215.0;176.7;127.22;0;340.0;329.0;0.0176;0.0517;120.02;115.06;0.06;0.1057;6.25;5.8;5.6;152761;0;0;marche_estime;;;;
2020-10-01;2020;4;Tataouine;Sfax/Centre-Est/Sud;82;358.0;387.0;311.0;222.0;183.9;132.41;0;346.0;330.0;0.0347;0.0848;127.22;116.71;0.0408;0.1345;6.25;5.8;5.6;152761;0;0;marche_estime;;;;
2021-01-01;2021;1;Tataouine;Sfax/Centre-Est/Sud;82;357.0;386.0;311.0;221.0;196.8;141.7;0;358.0;332.0;-0.0028;0.0753;132.41;118.58;0.0702;0.195;6.25;9.1;6.0;152761;0;0;marche_estime;;;;
2021-04-01;2021;2;Tataouine;Sfax/Centre-Est/Sud;82;364.0;393.0;317.0;226.0;209.8;151.06;0;357.0;340.0;0.0196;0.0706;141.7;120.02;0.0661;0.2586;6.25;9.1;6.0;152761;0;0;marche_estime;;;;
2021-07-01;2021;3;Tataouine;Sfax/Centre-Est/Sud;82;372.0;402.0;324.0;231.0;202.1;145.51;0;364.0;346.0;0.022;0.0751;151.06;127.22;-0.0367;0.1438;6.25;9.1;6.0;152761;0;0;marche_estime;;;;
2021-10-01;2021;4;Tataouine;Sfax/Centre-Est/Sud;82;380.0;410.0;331.0;236.0;209.0;150.48;0;372.0;358.0;0.0215;0.0615;145.51;132.41;0.0342;0.1365;6.25;9.1;6.0;152761;0;0;marche_estime;;;;
2022-01-01;2022;1;Tataouine;Sfax/Centre-Est/Sud;82;380.0;410.0;331.0;236.0;216.94444444444446;156.2;1;380.0;357.0;0.0;0.0644;150.48;141.7;0.038;0.1023;7.25;14.3;8.3;152761;0;0;marche_estime;;;;
2022-04-01;2022;2;Tataouine;Sfax/Centre-Est/Sud;82;387.0;418.0;337.0;240.0;224.88888888888889;161.92;1;380.0;364.0;0.0184;0.0632;156.2;151.06;0.0366;0.0719;7.25;14.3;8.3;152761;0;0;marche_estime;;;;
2022-07-01;2022;3;Tataouine;Sfax/Centre-Est/Sud;82;387.0;418.0;337.0;240.0;232.83333333333334;167.64;1;387.0;372.0;0.0;0.0403;161.92;145.51;0.0353;0.1521;7.25;14.3;8.3;152761;0;0;marche_estime;;;;
2022-10-01;2022;4;Tataouine;Sfax/Centre-Est/Sud;82;399.0;431.0;347.0;247.0;240.77777777777777;173.36;1;387.0;380.0;0.031;0.05;167.64;150.48;0.0341;0.152;7.25;14.3;8.3;152761;0;0;marche_estime;;;;
2023-01-01;2023;1;Tataouine;Sfax/Centre-Est/Sud;82;410.0;443.0;357.0;254.0;248.72222222222223;179.08;1;399.0;380.0;0.0276;0.0789;173.36;156.2;0.033;0.1465;8.0;11.2;9.3;152761;0;0;marche_estime;;;;
2023-04-01;2023;2;Tataouine;Sfax/Centre-Est/Sud;82;419.0;453.0;365.0;260.0;256.6666666666667;184.8;1;410.0;387.0;0.022;0.0827;179.08;161.92;0.0319;0.1413;8.0;11.2;9.3;152761;0;0;marche_estime;;;;
2023-07-01;2023;3;Tataouine;Sfax/Centre-Est/Sud;82;422.0;456.0;367.0;262.0;264.6111111111111;190.52;1;419.0;387.0;0.0072;0.0904;184.8;167.64;0.031;0.1365;8.0;11.2;9.3;152761;0;0;marche_estime;;;;
2023-10-01;2023;4;Tataouine;Sfax/Centre-Est/Sud;82;427.0;461.0;371.0;265.0;272.55555555555554;196.24;1;422.0;399.0;0.0118;0.0702;190.52;173.36;0.03;0.132;8.0;11.2;9.3;152761;0;0;marche_estime;;;;
2024-01-01;2024;1;Tataouine;Sfax/Centre-Est/Sud;82;434.0;469.0;378.0;269.0;280.5;201.96;0;427.0;410.0;0.0164;0.0585;196.24;179.08;0.0291;0.1278;7.5;8.1;7.0;152761;0;0;marche_estime;;;;
2024-04-01;2024;2;Tataouine;Sfax/Centre-Est/Sud;82;437.0;472.0;380.0;271.0;287.3;206.86;0;434.0;419.0;0.0069;0.043;201.96;184.8;0.0243;0.1194;7.5;8.1;7.0;152761;0;0;marche_estime;;;;
2024-07-01;2024;3;Tataouine;Sfax/Centre-Est/Sud;82;442.0;477.0;385.0;274.0;293.1;211.03;0;437.0;422.0;0.0114;0.0474;206.86;190.52;0.0202;0.1077;7.5;8.1;7.0;152761;0;0;marche_estime;;;;
2024-10-01;2024;4;Tataouine;Sfax/Centre-Est/Sud;82;450.0;486.0;392.0;279.0;299.8;215.86;0;442.0;427.0;0.0181;0.0539;211.03;196.24;0.0229;0.1;7.5;8.1;7.0;152761;0;0;marche_estime;;;;
2025-01-01;2025;1;Tataouine;Sfax/Centre-Est/Sud;82;468.0;505.0;407.0;290.0;308.2;221.9;0;450.0;434.0;0.04;0.0783;215.86;201.96;0.028;0.0987;7.0;6.5;5.8;152761;0;0;marche_estime;;;;
2025-04-01;2025;2;Tataouine;Sfax/Centre-Est/Sud;82;462.0;499.0;402.0;286.0;315.0;226.8;0;468.0;437.0;-0.0128;0.0572;221.9;206.86;0.0221;0.0964;7.0;6.5;5.8;152761;0;0;marche_estime;;;;
2025-07-01;2025;3;Tataouine;Sfax/Centre-Est/Sud;82;;;;;243.33333333333331;226.8;0;462.0;442.0;;;226.8;211.03;0.0;0.0747;;;;152761;0;0;;;;;
2025-10-01;2025;4;Tataouine;Sfax/Centre-Est/Sud;82;;;;;171.66666666666666;226.8;0;;450.0;;;226.8;215.86;0.0;0.0507;;;;152761;0;0;;;;;
2015-01-01;2015;1;Tozeur;Sfax/Centre-Est/Sud;73;328.0;354.0;285.0;203.0;100.0;72.0;0;;;;;;;;;4.25;3.2;4.9;109803;0;1;marche_estime;;;;
